drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,top_side_effects,sentiment_rating_interaction
Ativan,-0.05338115942028985,8.442028985507246,138,58.333333333333336,"[('anxiety', 83), ('pain', 9), ('nausea', 5)]",-0.4506452951060701
Atomoxetine,-0.10345931034482758,5.758620689655173,145,39.46896551724138,"[('anxiety', 28), ('dry mouth', 19), ('nausea', 17)]",-0.5957829250891795
Atorvastatin,-0.3336857142857143,3.877551020408163,49,71.04081632653062,"[('pain', 18), ('headache', 4), ('dizziness', 3)]",-1.2938833819241984
Atovaquone / proguanil,-0.25911999999999996,4.8,10,13.8,"[('dizziness', 2), ('nausea', 2), ('rash', 1)]",-1.2437759999999998
Atralin,0.535004761904762,7.904761904761905,21,37.333333333333336,"[('pain', 1)]",4.229085260770976
Atripla,0.3131923076923077,9.192307692307692,52,17.153846153846153,"[('insomnia', 6), ('dizziness', 5), ('nausea', 3)]",2.8789600591715976
Atropine,-0.9284,3.0,1,8.0,"[('rash', 1)]",-2.7852
Atropine / difenoxin,-0.7228,10.0,1,25.0,[],-7.228
Atropine / diphenoxylate,0.052384999999999994,8.15,20,39.55,"[('diarrhea', 10), ('anxiety', 2), ('nausea', 1)]",0.42693774999999995
Atropine / hyoscyamine / phenobarbital / scopolamine,0.26383636363636365,8.909090909090908,11,32.09090909090909,"[('pain', 4), ('diarrhea', 2), ('anxiety', 1)]",2.3505421487603306
Atrovent,-0.09430000000000002,9.0,2,32.5,[],-0.8487000000000002
Atrovent Nasal,-0.3612,10.0,1,71.0,[],-3.612
Attapulgite,0.3746,10.0,1,8.0,[],3.746
Aubagio,-0.33699444444444443,5.5,18,34.388888888888886,"[('headache', 4), ('nausea', 3), ('pain', 3)]",-1.8534694444444444
Aubra,-0.0030253968253968217,5.619047619047619,63,3.015873015873016,"[('weight gain', 15), ('headache', 13), ('nausea', 7)]",-0.016999848828420237
Augmentin,-0.2363019607843137,5.4411764705882355,102,25.254901960784313,"[('diarrhea', 30), ('nausea', 21), ('pain', 18)]",-1.2857606689734717
Augmentin ES-600,0.11745,4.5,2,12.5,"[('pain', 1), ('fever', 1)]",0.528525
Augmentin XR,0.414,9.5,2,23.5,"[('diarrhea', 1)]",3.933
Auranofin,0.31725000000000003,10.0,2,12.5,[],3.1725000000000003
Auryxia,-0.1779,8.0,1,7.0,[],-1.4232
Avalide,0.105,10.0,1,25.0,[],1.05
Avanafil,0.29894666666666664,7.866666666666666,15,29.133333333333333,"[('pain', 3), ('headache', 1)]",2.3517137777777775
Avandamet,0.65315,6.0,2,7.0,[],3.9189
Avandia,-0.44799999999999995,1.0,2,7.0,[],-0.44799999999999995
Avapro,-0.3805411764705882,4.588235294117647,17,72.52941176470588,"[('dizziness', 4), ('headache', 2), ('pain', 2)]",-1.7460124567474047
Avastin,0.5406142857142857,9.142857142857142,7,56.57142857142857,[],4.942759183673469
Aveed,-0.1027,5.0,1,2.0,[],-0.5135
Aveeno,0.6249,7.0,1,0.0,[],4.3743
Avelox,-0.13355,6.783783783783784,74,17.45945945945946,"[('pain', 14), ('nausea', 13), ('dizziness', 7)]",-0.9059743243243243
Aviane,-0.060321857923497264,6.4316939890710385,183,7.628415300546448,"[('weight gain', 32), ('pain', 26), ('nausea', 24)]",-0.38797173101615456
Avinza,-0.38607142857142857,7.571428571428571,14,22.857142857142858,"[('pain', 13), ('constipation', 2), ('anxiety', 1)]",-2.923112244897959
Avodart,0.07687999999999998,7.7,10,77.4,"[('pain', 1)]",0.5919759999999998
Avonex,0.1335875,7.25,16,18.5,"[('pain', 4), ('headache', 2), ('fatigue', 1)]",0.968509375
Avonex Pen,0.74422,9.8,5,3.8,[],7.293356
Axert,0.16279999999999997,9.777777777777779,9,7.888888888888889,"[('headache', 2)]",1.591822222222222
Axid,0.0959,10.0,1,11.0,[],0.959
Axiron,0.28484489795918366,7.673469387755102,49,38.38775510204081,"[('fatigue', 3), ('weight loss', 2), ('anxiety', 2)]",2.1857486047480217
Aygestin,-0.454225,5.25,4,28.0,"[('dizziness', 1), ('pain', 1)]",-2.38468125
Ayr Saline Nasal,-0.32845,4.5,2,2.0,[],-1.4780250000000001
Azacitidine,0.33948,7.2,5,20.6,"[('vomiting', 1), ('rash', 1), ('weakness', 1)]",2.444256
Azasan,0.6635,10.0,1,20.0,[],6.635
Azasite,-0.47014999999999996,1.0,2,8.0,"[('pain', 1)]",-0.47014999999999996
Azathioprine,-0.24216956521739133,6.826086956521739,23,19.82608695652174,"[('pain', 7), ('fatigue', 4), ('weakness', 3)]",-1.6530705103969756
Azelaic acid,0.17744999999999997,8.285714285714286,28,18.357142857142858,"[('rash', 2)]",1.4703
Azelastine,-0.0653125,7.90625,32,17.21875,"[('pain', 4), ('headache', 3), ('fatigue', 1)]",-0.516376953125
Azelastine / fluticasone,-0.14036060606060605,6.545454545454546,33,10.151515151515152,"[('headache', 5), ('fever', 4), ('pain', 3)]",-0.9187239669421488
Azelex,0.9325,9.0,1,9.0,[],8.3925
Azilect,-0.09575,7.0,2,68.0,[],-0.67025
Azilsartan medoxomil,-0.14177777777777778,6.0,9,14.444444444444445,"[('pain', 2), ('dizziness', 2), ('insomnia', 1)]",-0.8506666666666667
Azilsartan medoxomil / chlorthalidone,-0.26224,8.2,5,13.2,"[('headache', 1)]",-2.1503679999999994
Azithromycin,-0.14036532258064516,7.115591397849462,372,13.46505376344086,"[('pain', 106), ('diarrhea', 93), ('nausea', 53)]",-0.9987822819112036
Azithromycin Dose Pack,0.014277777777777759,5.666666666666667,9,28.11111111111111,"[('pain', 2), ('fever', 2), ('headache', 2)]",0.0809074074074073
Azo Urinary Pain Relief,-0.03550000000000003,8.5,2,8.5,"[('pain', 1)]",-0.3017500000000003
Azo-Standard,-0.37874285714285716,8.428571428571429,7,24.0,"[('pain', 6)]",-3.1922612244897963
Azor,0.108375,8.535714285714286,28,26.392857142857142,"[('pain', 4), ('headache', 4), ('dizziness', 2)]",0.9250580357142858
Azurette,-0.383725,7.125,8,4.0,"[('pain', 2), ('weight gain', 2), ('nausea', 1)]",-2.734040625
BP Wash,0.9535,9.0,1,13.0,[],8.5815
Bacitracin,-0.5574,1.0,1,8.0,[],-0.5574
Bacitracin / neomycin / polymyxin b,0.6697,6.0,2,14.5,[],4.0182
Bacitracin / neomycin / polymyxin b / pramoxine,-0.5859,10.0,1,0.0,[],-5.859
Baclofen,-0.025074999999999993,7.61,100,41.22,"[('pain', 40), ('headache', 8), ('anxiety', 5)]",-0.19082074999999996
Bactrim,-0.23677837837837837,5.858108108108108,148,25.824324324324323,"[('pain', 34), ('headache', 29), ('nausea', 22)]",-1.3870733382030678
Bactrim DS,-0.2623333333333333,5.655555555555556,90,21.42222222222222,"[('nausea', 23), ('headache', 22), ('pain', 19)]",-1.4836407407407406
Bactroban,0.19368571428571427,9.285714285714286,7,43.142857142857146,"[('rash', 2), ('dizziness', 1)]",1.7985102040816325
Bag Balm,0.3182,8.0,1,3.0,"[('rash', 1)]",2.5456
Balsalazide,0.027324999999999988,8.5,4,8.25,[],0.2322624999999999
Balsam peru / castor oil / trypsin,-0.26205,10.0,2,3.0,[],-2.6205
Balziva,-0.08463333333333334,5.666666666666667,3,0.6666666666666666,"[('fatigue', 1)]",-0.47958888888888895
Banzel,-0.43743333333333334,10.0,3,7.333333333333333,[],-4.374333333333333
Barium sulfate,-0.09086249999999997,4.625,8,10.125,"[('diarrhea', 4), ('rash', 1), ('nausea', 1)]",-0.42023906249999987
Basaglar,-0.47079999999999994,4.333333333333333,3,6.666666666666667,[],-2.040133333333333
Bayer Aspirin,-0.1184,9.0,1,25.0,"[('headache', 1), ('pain', 1)]",-1.0656
Bazedoxifene / conjugated estrogens,0.43091999999999997,10.0,5,19.2,"[('anxiety', 1), ('weight gain', 1)]",4.3092
Beclomethasone,0.13247058823529412,6.764705882352941,17,14.941176470588236,"[('pain', 1)]",0.8961245674740485
Beconase AQ,0.9258,9.0,1,1.0,[],8.3322
Bee pollen,0.8399,10.0,1,0.0,"[('constipation', 1)]",8.399
Belbuca,-0.2961925925925926,3.6666666666666665,27,23.14814814814815,"[('pain', 27), ('nausea', 5), ('headache', 4)]",-1.0860395061728396
Belimumab,0.28935,8.125,8,23.125,"[('headache', 2), ('weight gain', 1), ('fatigue', 1)]",2.35096875
Belladonna / opium,-0.4789833333333333,9.833333333333334,6,17.833333333333332,"[('pain', 6)]",-4.7100027777777775
Belsomra,-0.06067209302325581,3.697674418604651,129,24.58139534883721,"[('insomnia', 39), ('headache', 10), ('anxiety', 6)]",-0.22434564629529474
Belviq,0.2018925407925408,7.953379953379954,429,55.298368298368295,"[('headache', 98), ('weight loss', 74), ('dry mouth', 47)]",1.6057280866763384
Belviq XR,-0.8402,10.0,1,11.0,[],-8.402
Benadryl,0.13707272727272726,8.454545454545455,22,20.636363636363637,"[('nausea', 4), ('vomiting', 4), ('pain', 2)]",1.158887603305785
Benadryl Allergy,0.14910000000000004,8.6,5,22.2,"[('rash', 1), ('pain', 1)]",1.2822600000000002
Benadryl Allergy Sinus,0.7717,9.0,1,3.0,[],6.9453000000000005
Benazepril,-0.40254,8.0,5,21.4,"[('headache', 1)]",-3.22032
Bendamustine,-0.48363333333333336,9.333333333333334,3,16.666666666666668,"[('nausea', 1), ('constipation', 1)]",-4.513911111111112
BeneFix,0.6115,6.0,1,3.0,[],3.6690000000000005
Benemid,0.3804,10.0,1,14.0,[],3.8040000000000003
Benicar,-0.15163333333333331,7.615384615384615,39,44.43589743589744,"[('dizziness', 8), ('pain', 7), ('headache', 5)]",-1.1547461538461536
Benicar HCT,0.11348181818181818,7.2727272727272725,11,14.909090909090908,"[('dizziness', 3), ('weight gain', 2), ('blurred vision', 1)]",0.8253223140495868
Benlysta,-0.10640000000000001,7.5,8,23.5,"[('fatigue', 2), ('pain', 2), ('nausea', 1)]",-0.798
Bensal HP,0.0,10.0,1,10.0,[],0.0
Bentyl,-0.31843125,7.625,32,69.6875,"[('pain', 10), ('diarrhea', 4), ('vomiting', 3)]",-2.42803828125
BenzEFoam,0.8516,9.0,1,25.0,[],7.6644000000000005
Benzaclin,0.4959972972972973,8.837837837837839,37,14.891891891891891,"[('pain', 5), ('rash', 2)]",4.383543681519358
Benzalkonium chloride / lidocaine,0.1788,10.0,1,6.0,[],1.7879999999999998
Benzamycin,0.63725,8.75,4,19.5,[],5.5759375
Benzocaine,0.029075000000000017,8.5,4,6.75,"[('pain', 1)]",0.24713750000000015
Benzoic acid / salicylic acid,0.6985,10.0,2,11.0,[],6.985
Benzonatate,-0.11379217391304348,5.6,115,17.17391304347826,"[('pain', 10), ('fever', 5), ('vomiting', 4)]",-0.6372361739130434
Benzoyl peroxide,0.22505,8.142857142857142,14,17.357142857142858,"[('pain', 2)]",1.83255
Benzoyl peroxide / clindamycin,0.3975951351351351,8.032432432432433,185,12.18918918918919,"[('pain', 12), ('rash', 2), ('anxiety', 1)]",3.193656058436815
Benzoyl peroxide / erythromycin,0.40006111111111115,8.61111111111111,18,10.055555555555555,[],3.444970679012346
Benzoyl peroxide / hydrocortisone,0.5859,10.0,1,0.0,[],5.859
Benzoyl peroxide / salicylic acid,0.9684,8.0,1,0.0,[],7.7472
Benzphetamine,0.27595000000000003,9.333333333333334,6,24.166666666666668,"[('headache', 1)]",2.575533333333334
Benztropine,-0.08850000000000002,10.0,2,22.5,"[('dizziness', 1), ('pain', 1)]",-0.8850000000000002
Bepotastine,0.2671,5.5,2,3.5,[],1.46905
Bepreve,0.1525,7.833333333333333,6,4.0,[],1.1945833333333333
Besifloxacin,0.128,10.0,1,2.0,[],1.28
Besivance,0.128,10.0,1,2.0,[],1.28
Betamethasone,0.14439,9.1,10,14.2,"[('pain', 3), ('rash', 1), ('fever', 1)]",1.3139489999999998
Betamethasone / calcipotriene,0.2162125,7.166666666666667,24,9.583333333333334,"[('pain', 3)]",1.5495229166666666
Betapace AF,-0.6369,1.0,1,10.0,[],-0.6369
Betaseron,0.08866666666666667,7.666666666666667,3,8.333333333333334,"[('headache', 2), ('vomiting', 1), ('fever', 1)]",0.6797777777777778
Bethanechol,-0.19195,6.0,2,0.5,"[('nausea', 1), ('vomiting', 1)]",-1.1517
Bevacizumab,0.09874444444444444,8.444444444444445,9,37.888888888888886,[],0.833841975308642
Bexarotene,0.5883,10.0,1,12.0,"[('rash', 1)]",5.883000000000001
Bextra,-0.21146666666666666,9.666666666666666,3,5.333333333333333,"[('pain', 3)]",-2.0441777777777776
Beyaz,0.10878219178082192,7.561643835616438,73,13.438356164383562,"[('weight gain', 15), ('headache', 11), ('nausea', 9)]",0.8225721899042973
BiDil,-0.5499,9.0,1,3.0,[],-4.9491000000000005
Biafine,0.21326666666666663,10.0,3,10.333333333333334,"[('pain', 1)]",2.1326666666666663
Biaxin,-0.24266206896551726,6.137931034482759,29,28.275862068965516,"[('nausea', 4), ('headache', 4), ('fever', 2)]",-1.489443043995244
Biaxin XL,0.11624999999999999,9.5,2,25.0,[],1.1043749999999999
Bicalutamide,-0.170975,7.25,4,78.25,[],-1.2395687499999999
Bicillin L-A,0.8898,10.0,1,12.0,[],8.898
Biltricide,-0.5267,3.0,1,1.0,[],-1.5800999999999998
Bimatoprost,0.5720333333333333,8.0,3,6.333333333333333,[],4.576266666666666
Bioflavonoids,0.24312500000000004,7.5,4,19.25,"[('pain', 2), ('nausea', 1), ('vomiting', 1)]",1.8234375000000003
Biotene Mouthwash,0.3597,10.0,1,7.0,"[('dry mouth', 1)]",3.5970000000000004
Biotin,-0.07913333333333335,6.333333333333333,3,41.666666666666664,"[('headache', 1)]",-0.5011777777777778
Bisacodyl,-0.3612467032967033,5.607142857142857,364,9.832417582417582,"[('pain', 203), ('constipation', 99), ('diarrhea', 79)]",-2.0255618720565147
Bisacodyl / polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0.25,1.0,1,4.0,[],0.25
Bismuth subcitrate potassium / metronidazole / tetracycline,-0.06169411764705882,5.882352941176471,51,17.529411764705884,"[('nausea', 19), ('headache', 15), ('pain', 10)]",-0.36290657439446367
Bismuth subsalicylate,0.8944,10.0,1,0.0,[],8.943999999999999
Bisoprolol,-0.06594000000000001,6.0,5,51.2,"[('rash', 1), ('pain', 1)]",-0.3956400000000001
Bisoprolol / hydrochlorothiazide,-0.22978888888888893,5.888888888888889,9,9.666666666666666,"[('headache', 2), ('fatigue', 1), ('pain', 1)]",-1.3532012345679016
Blephamide,0.19324999999999998,10.0,2,4.0,"[('pain', 1)]",1.9324999999999997
Blisovi 24 Fe,-0.2692569444444444,3.2083333333333335,72,5.111111111111111,"[('headache', 9), ('anxiety', 8), ('pain', 8)]",-0.8638660300925926
Blisovi Fe 1 / 20,-0.2029848484848485,3.393939393939394,33,1.8484848484848484,"[('pain', 7), ('headache', 7), ('weight gain', 6)]",-0.6889182736455464
Blisovi Fe 1.5 / 30,0.7669,8.0,2,4.5,"[('headache', 1)]",6.1352
Blistex,-0.8805,10.0,1,12.0,[],-8.805
Bonine,0.2560153846153846,9.153846153846153,13,46.61538461538461,"[('dizziness', 3), ('nausea', 2)]",2.343525443786982
Boniva,-0.20085000000000003,5.7,10,62.8,"[('pain', 6), ('headache', 1), ('fever', 1)]",-1.1448450000000001
Bontril PDM,0.8453999999999999,5.0,2,36.5,"[('weight loss', 2), ('headache', 1), ('fatigue', 1)]",4.226999999999999
Bontril Slow Release,0.200125,6.833333333333333,12,68.5,"[('weight loss', 2), ('headache', 1), ('pain', 1)]",1.3675208333333333
Bortezomib,-0.296,10.0,1,2.0,[],-2.96
Bosentan,-0.8273,9.0,1,0.0,[],-7.4457
Botox,-0.1271186046511628,6.2015503875969,129,41.21705426356589,"[('pain', 54), ('headache', 21), ('weakness', 5)]",-0.7883324319451956
Botox Cosmetic,-0.3056666666666667,4.0,3,3.6666666666666665,"[('weakness', 1), ('headache', 1)]",-1.2226666666666668
Botulinum toxin type b,-0.2551333333333333,6.333333333333333,3,0.3333333333333333,"[('headache', 1), ('pain', 1), ('weakness', 1)]",-1.6158444444444442
Breo Ellipta,0.22313333333333332,7.518518518518518,27,18.74074074074074,"[('pain', 6), ('fatigue', 4), ('headache', 2)]",1.6776320987654318
Brexpiprazole,0.15471159420289857,6.666666666666667,69,32.30434782608695,"[('anxiety', 21), ('insomnia', 5), ('weight gain', 5)]",1.0314106280193238
Briellyn,0.128,4.0,1,5.0,"[('pain', 1)]",0.512
Brilinta,-0.42237272727272723,4.090909090909091,11,15.272727272727273,"[('fatigue', 3), ('blurred vision', 2), ('anxiety', 2)]",-1.727888429752066
Brimonidine,-0.07238269230769231,3.4423076923076925,52,16.51923076923077,"[('pain', 3), ('rash', 2)]",-0.2491634985207101
Brimonidine / brinzolamide,0.7609,9.0,1,2.0,[],6.8481000000000005
Brimonidine / timolol,-0.266075,7.0,4,21.75,[],-1.862525
Brisdelle,-0.36867058823529414,6.470588235294118,17,43.23529411764706,"[('pain', 4), ('headache', 3), ('anxiety', 2)]",-2.385515570934256
Briviact,-0.1719,1.0,1,1.0,[],-0.1719
Brodalumab,0.4318,10.0,1,31.0,[],4.3180000000000005
Bromfed DM,0.5850500000000001,9.5,2,15.5,[],5.557975000000001
Bromocriptine,-0.431125,6.25,8,18.5,"[('fatigue', 3), ('nausea', 2), ('dizziness', 2)]",-2.69453125
Brompheniramine,0.5907,10.0,1,0.0,[],5.907
Brompheniramine / dextromethorphan / phenylephrine,-0.17636666666666667,1.0,3,3.3333333333333335,"[('dry mouth', 1)]",-0.17636666666666667
Brompheniramine / dextromethorphan / pseudoephedrine,0.016557142857142857,5.428571428571429,7,8.142857142857142,"[('diarrhea', 1)]",0.08988163265306123
Brompheniramine / pseudoephedrine,-0.181975,7.75,4,9.25,"[('headache', 1), ('fever', 1)]",-1.41030625
Bronkaid,0.8986,9.0,1,6.0,[],8.087399999999999
BuSpar,-0.22403297872340427,6.409574468085107,188,87.07978723404256,"[('anxiety', 143), ('dizziness', 18), ('nausea', 11)]",-1.435956060434586
Budeprion SR,-0.07819999999999999,7.666666666666667,3,15.333333333333334,"[('diarrhea', 2)]",-0.5995333333333333
Budeprion XL,0.13363846153846154,7.615384615384615,13,15.076923076923077,"[('anxiety', 2), ('nausea', 1), ('headache', 1)]",1.0177082840236686
Budesonide,0.07613714285714286,8.142857142857142,35,23.02857142857143,"[('diarrhea', 7), ('pain', 4), ('nausea', 2)]",0.6199738775510204
Budesonide / formoterol,-0.004924999999999991,6.954545454545454,44,37.77272727272727,"[('pain', 5), ('anxiety', 4), ('dizziness', 2)]",-0.034251136363636296
Bumetanide,0.7003,2.0,1,3.0,[],1.4006
Bumex,-0.631,10.0,1,20.0,[],-6.3100000000000005
Bunavail,-0.17744800000000002,5.92,25,14.96,"[('headache', 4), ('constipation', 2), ('sweating', 1)]",-1.0504921600000001
Bupap,0.36214999999999997,9.5,2,32.5,"[('headache', 1)]",3.440425
Bupivacaine,-0.1779,10.0,1,4.0,"[('headache', 1), ('insomnia', 1)]",-1.779
Bupivacaine liposome,-0.12786666666666668,10.0,3,8.666666666666666,"[('pain', 3), ('headache', 1)]",-1.2786666666666668
Buprenex,-0.4253,10.0,2,23.5,"[('pain', 2)]",-4.253
Buprenorphine,-0.2629,7.232673267326732,202,41.445544554455445,"[('pain', 149), ('nausea', 10), ('headache', 9)]",-1.901469801980198
Buprenorphine / naloxone,0.17410694006309146,8.552050473186119,317,31.334384858044164,"[('pain', 94), ('headache', 15), ('constipation', 15)]",1.4889713391515487
Bupropion,0.015586657681940702,7.536388140161725,742,50.72911051212938,"[('anxiety', 211), ('headache', 60), ('insomnia', 48)]",0.11746710209893856
Bupropion / naltrexone,0.1281886462882096,6.988355167394468,687,25.8646288209607,"[('nausea', 167), ('weight loss', 101), ('headache', 100)]",0.8958277886895114
Buspirone,-0.18187552870090634,6.19939577039275,331,49.73111782477341,"[('anxiety', 238), ('dizziness', 40), ('headache', 28)]",-1.1275183833663438
Busulfan,-0.1893,10.0,1,15.0,[],-1.893
Butabarbital,0.18005,9.0,2,1.5,"[('headache', 1), ('pain', 1), ('insomnia', 1)]",1.62045
Butalbital Compound,0.359175,9.25,4,11.0,"[('pain', 1)]",3.3223687500000003
Butisol Sodium,0.9595,9.0,1,2.0,"[('insomnia', 1), ('anxiety', 1)]",8.6355
Butorphanol,0.07867692307692307,9.346153846153847,26,15.884615384615385,"[('pain', 20), ('headache', 4), ('nausea', 3)]",0.7353266272189349
Butrans,-0.3642054794520548,6.684931506849315,73,56.342465753424655,"[('pain', 58), ('nausea', 4), ('rash', 4)]",-2.434688684556202
Bydureon,-0.06702424242424242,6.888888888888889,99,26.252525252525253,"[('nausea', 35), ('pain', 19), ('weight loss', 16)]",-0.4617225589225589
Byetta,-0.07052413793103449,8.275862068965518,29,36.724137931034484,"[('nausea', 10), ('weight loss', 4), ('constipation', 3)]",-0.5836480380499406
Bystolic,-0.1293507042253521,7.23943661971831,71,46.436619718309856,"[('fatigue', 10), ('headache', 10), ('pain', 7)]",-0.936426224955366
C1 esterase inhibitor (human),-0.9429,10.0,1,8.0,"[('nausea', 1), ('vomiting', 1), ('pain', 1)]",-9.429
Cabergoline,-0.10206666666666668,8.333333333333334,21,13.238095238095237,"[('headache', 5), ('nausea', 4), ('fatigue', 3)]",-0.8505555555555557
Cabozantinib,-0.9291,1.0,1,0.0,"[('nausea', 1), ('diarrhea', 1), ('pain', 1)]",-0.9291
Caduet,0.0,9.0,1,23.0,[],0.0
Cafergot,0.039766666666666645,8.5,6,8.333333333333334,"[('headache', 2)]",0.33801666666666647
Caffeine,-0.22435,4.5,4,7.25,"[('pain', 2), ('nausea', 1), ('headache', 1)]",-1.009575
Caffeine / ergotamine,-0.03065625,8.75,16,7.75,"[('headache', 5), ('nausea', 3), ('pain', 3)]",-0.2682421875
Calamine,0.3612,8.0,1,38.0,[],2.8896
Calan,0.5469,10.0,3,54.0,"[('headache', 1)]",5.469
Calan SR,-0.13269999999999998,8.5,4,28.5,"[('headache', 2), ('nausea', 1), ('diarrhea', 1)]",-1.1279499999999998
Calcipotriene,-0.1584,7.2,5,16.8,[],-1.1404800000000002
Calcitonin,-0.8708,4.5,2,7.5,"[('pain', 2)]",-3.9186
Calcitriol,-0.4359571428571428,8.0,7,4.0,"[('pain', 1)]",-3.4876571428571426
Calcium carbonate,0.8074,9.0,1,9.0,[],7.2666
Calmoseptine,0.7184,10.0,1,17.0,"[('rash', 1)]",7.184
CaloMist,-0.0356,10.0,1,23.0,[],-0.356
Cambia,0.21858,8.6,10,28.8,"[('pain', 3), ('headache', 3), ('nausea', 1)]",1.8797879999999998
Camila,-0.24876666666666666,4.291666666666667,24,13.291666666666666,"[('pain', 7), ('weight gain', 6), ('headache', 2)]",-1.0676236111111113
Campral,0.4719953125,9.25,64,73.3125,"[('pain', 2), ('anxiety', 1), ('dizziness', 1)]",4.365956640625
Camrese,-0.24035813953488372,4.953488372093023,43,4.627906976744186,"[('headache', 9), ('pain', 7), ('anxiety', 2)]",-1.190611249323959
CamreseLo,-0.3741999999999999,6.0,3,1.6666666666666667,"[('nausea', 1), ('anxiety', 1)]",-2.2451999999999996
Canagliflozin,-0.127159793814433,5.865979381443299,97,37.4639175257732,"[('pain', 15), ('weight loss', 9), ('constipation', 5)]",-0.745916728664045
Canasa,0.13269999999999998,7.6,5,13.4,"[('fatigue', 2), ('pain', 1), ('headache', 1)]",1.0085199999999999
