drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy,insights,actions
Alefacept,0.45,10.0,1,3.0,71.0,0.0111036808621444,10.0,0.225,3.0,low,"[('pain', 1), ('fever', 1)]",0.45,1.35,0.25,[],[]
Alemtuzumab,0.5105333333333334,8.333333333333334,3,34.0,146.05333333333334,0.0163621883140214,8.333333333333334,0.1276333333333333,102.0,medium,"[('headache', 1), ('rash', 1), ('fever', 1)]",1.5316,17.358133333333335,0.0857142857142857,['Multiple side effects reported'],['Review drug safety profile']
Alendronate,-0.5477052631578947,2.3684210526315788,19,92.15789473684212,245.5452631578948,0.0233329520515959,2.3684210526315788,-0.0273852631578947,1751.0000000000005,high,"[('pain', 14), ('nausea', 4), ('headache', 4)]",-10.4064,-50.475363988919675,0.2039548022598869,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Alesse,-0.1703869047619047,5.488095238095238,84,7.464285714285714,461.88988095238096,0.0384908369091967,5.488095238095238,-0.0020045518207282,627.0,high,"[('pain', 18), ('weight gain', 14), ('nausea', 14)]",-14.312499999999996,-1.271816539115646,9.924050632911392,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Aleve,-0.2585818181818182,8.06060606060606,33,42.06060606060606,259.2630303030303,0.0242940683345388,8.06060606060606,-0.0076053475935828,1388.0,high,"[('pain', 28), ('nausea', 1), ('headache', 1)]",-8.5332,-10.876107988980715,0.7663617171006333,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Aleve-D Sinus & Cold,-0.1045,9.0,1,18.0,41.55,0.0090403075570576,9.0,-0.05225,18.0,low,[],-0.1045,-1.881,0.0526315789473684,['Negative patient sentiment detected'],['Investigate patient complaints']
Alfuzosin,-0.0785090909090909,5.909090909090909,22,35.22727272727273,207.6036363636364,0.0206746247212448,5.909090909090909,-0.0034134387351778,775.0,high,"[('pain', 7), ('headache', 2), ('dizziness', 2)]",-1.7271999999999998,-2.7656611570247933,0.6072772898368883,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Alimta,-0.8607,8.0,1,38.0,31.929999999999993,0.0083662956319325,8.0,-0.43035,38.0,low,"[('fatigue', 1)]",-0.8607,-32.7066,0.0256410256410256,['Negative patient sentiment detected'],['Investigate patient complaints']
Alirocumab,-0.1047083333333333,6.0,12,24.333333333333332,109.19583333333333,0.0137798188202273,6.0,-0.0080544871794871,292.0,medium,"[('pain', 6), ('diarrhea', 1)]",-1.2564999999999995,-2.547902777777777,0.4736842105263158,['Negative patient sentiment detected'],['Investigate patient complaints']
Aliskiren,-0.3794,7.8,10,23.4,82.85999999999999,0.0119346352729535,7.8,-0.034490909090909,234.0,medium,"[('pain', 1), ('headache', 1), ('nausea', 1)]",-3.794,-8.87796,0.4098360655737705,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Aliskiren / hydrochlorothiazide,0.2507333333333333,8.0,3,12.0,85.07333333333332,0.0120897093957127,8.0,0.0626833333333333,36.0,medium,"[('headache', 2), ('nausea', 1), ('diarrhea', 1)]",0.7522,3.0088,0.2307692307692307,['Multiple side effects reported'],['Review drug safety profile']
Alka-Seltzer Cold and Sinus,0.5965,10.0,1,6.0,122.65,0.0147224663021353,10.0,0.29825,6.0,low,[],0.5965,3.579,0.1428571428571428,[],[]
Alka-Seltzer Plus Cold Formula Sparkling Original Effervescent Tablets,0.2023,8.0,1,2.0,61.23,0.0104191593955672,8.0,0.10115,2.0,low,[],0.2023,0.4046,0.3333333333333333,['Underrated drug opportunity'],['Increase marketing efforts']
Allantoin / camphor / phenol,0.8372,8.0,1,9.0,109.72,0.0138165438289681,8.0,0.4186,9.0,low,[],0.8372,7.534800000000001,0.1,[],[]
Allegra,0.104644,7.44,25,22.44,181.3444,0.0188348078341585,7.44,0.0040247692307692,561.0,high,"[('headache', 3), ('fever', 3), ('dizziness', 1)]",2.6161,2.34821136,1.0665529010238908,['Multiple side effects reported'],['Review drug safety profile']
Allegra Allergy,-0.48685,1.0,2,2.0,-28.685,0.0041193899311571,1.0,-0.1622833333333333,4.0,low,[],-0.9737,-0.9737,0.6666666666666666,['Negative patient sentiment detected'],['Investigate patient complaints']
Allegra ODT,0.5719,10.0,1,26.0,152.19,0.0167921453320933,10.0,0.28595,26.0,low,[],0.5719,14.8694,0.037037037037037,[],[]
Allegra-D 12 Hour,0.0357499999999999,8.75,4,10.75,49.07499999999999,0.0095675362199023,8.75,0.0071499999999999,43.0,medium,"[('insomnia', 3), ('headache', 1), ('dizziness', 1)]",0.1429999999999996,0.3843124999999989,0.3404255319148936,"['Multiple side effects reported', 'Underrated drug opportunity']","['Review drug safety profile', 'Increase marketing efforts']"
Allegra-D 24 Hour,-0.2975571428571428,8.428571428571429,7,9.142857142857142,33.53,0.008478397407421,8.428571428571429,-0.0371946428571428,64.0,medium,"[('dry mouth', 2), ('pain', 1), ('nausea', 1)]",-2.0828999999999995,-2.720522448979591,0.6901408450704226,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Allerx Dose Pack DF,-0.0129,10.0,1,6.0,49.71,0.0096120266120494,10.0,-0.00645,6.0,low,[],-0.0129,-0.0774,0.1428571428571428,['Negative patient sentiment detected'],['Investigate patient complaints']
Alli,0.1275863636363636,6.9772727272727275,44,68.31818181818181,418.395,0.0354434285470551,6.9772727272727275,0.0028352525252525,3006.0,high,"[('weight loss', 11), ('constipation', 3), ('pain', 2)]",5.613799999999999,8.71646838842975,0.6347540983606558,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Allopurinol,-0.364784,7.96,25,45.96,229.4416,0.022204671281677,7.96,-0.0140301538461538,1149.0,high,"[('pain', 13), ('rash', 1), ('sweating', 1)]",-9.1196,-16.76547264,0.5323679727427598,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Almotriptan,0.45928,9.5,10,8.0,146.928,0.0164234706179552,9.5,0.0417527272727272,80.0,medium,"[('headache', 4)]",4.5928,3.67424,1.1111111111111112,[],[]
Aloe vera,0.1298,10.0,1,2.0,38.98,0.008860244080179,10.0,0.0649,2.0,low,"[('pain', 1)]",0.1298,0.2596,0.3333333333333333,['Underrated drug opportunity'],['Increase marketing efforts']
Alogliptin,-0.0812,4.0,2,9.0,47.88,0.0094838102063343,4.0,-0.0270666666666666,18.0,low,[],-0.1624,-0.7307999999999999,0.2,['Negative patient sentiment detected'],['Investigate patient complaints']
Alogliptin / metformin,0.8126,1.0,1,2.0,107.26,0.0136441873491544,1.0,0.4063,2.0,low,[],0.8126,1.6252,0.3333333333333333,[],[]
Aloprim,0.48245,9.5,2,52.5,167.245,0.0178469529758312,9.5,0.1608166666666666,105.0,low,"[('pain', 1)]",0.9649,25.328625,0.0373831775700934,[],[]
Alosetron,0.0534333333333333,9.666666666666666,9,23.0,133.34333333333333,0.015471679834984,9.666666666666666,0.0053433333333333,207.0,medium,"[('diarrhea', 3), ('pain', 1)]",0.4808999999999996,1.228966666666666,0.375,[],[]
Alphagan P,-0.5267,10.0,1,3.0,-30.669999999999995,0.0039803136659415,10.0,-0.26335,3.0,low,[],-0.5267,-1.5800999999999998,0.25,['Negative patient sentiment detected'],['Investigate patient complaints']
Alprazolam,-0.2287465558194774,8.843230403800476,421,44.57719714964371,2190.27973871734,0.1595880692791441,8.843230403800476,-0.0005420534498091,18767.0,high,"[('anxiety', 262), ('pain', 12), ('insomnia', 11)]",-96.3023,-10.196880316066824,9.237075255367936,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Alprazolam Intensol,-0.5664,10.0,3,29.0,29.36,0.0081862321550539,10.0,-0.1416,87.0,medium,"[('anxiety', 2)]",-1.6992,-16.4256,0.1,['Negative patient sentiment detected'],['Investigate patient complaints']
Alprostadil,0.2266028571428571,8.17142857142857,35,55.57142857142857,347.80314285714286,0.0304975082215858,8.17142857142857,0.0062945238095238,1945.0,high,"[('pain', 15), ('headache', 1)]",7.931099999999999,12.592644489795916,0.6186868686868687,['High market demand'],['Increase production and distribution']
Alsuma,-0.5974,10.0,1,9.0,-30.74,0.0039754092132639,10.0,-0.2987,9.0,low,"[('nausea', 1), ('headache', 1), ('pain', 1)]",-0.5974,-5.376600000000001,0.1,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Altabax,0.0336999999999999,6.666666666666667,3,7.0,44.36999999999999,0.0092378869363562,6.666666666666667,0.0084249999999999,21.0,medium,[],0.1010999999999996,0.2358999999999992,0.375,['Underrated drug opportunity'],['Increase marketing efforts']
Altace,-0.1342499999999999,5.5,2,47.0,125.57500000000002,0.0149274023604503,5.5,-0.0447499999999999,94.0,low,"[('nausea', 1), ('pain', 1)]",-0.2684999999999998,-6.309749999999995,0.0416666666666666,['Negative patient sentiment detected'],['Investigate patient complaints']
Altavera,0.21258,5.4,5,4.8,79.858,0.011724304316693,5.4,0.0354299999999999,24.0,medium,"[('headache', 2), ('weight gain', 2), ('anxiety', 1)]",1.0629,1.020384,0.8620689655172414,['Multiple side effects reported'],['Review drug safety profile']
Altoprev,0.0505,9.5,2,51.0,122.05,0.014680428136327,9.5,0.0168333333333333,102.0,low,"[('pain', 1)]",0.101,2.5755000000000003,0.0384615384615384,[],[]
Aluminum chloride hexahydrate,0.2556111587982833,9.030042918454935,233,9.390557939914164,1216.342231759657,0.0913504919385923,9.030042918454935,0.0010923553794798,2188.0,high,"[('sweating', 121), ('pain', 26), ('rash', 13)]",59.5574,2.400331396783879,22.424204874019,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Aluminum hydroxide / magnesium hydroxide / simethicone,-0.3182,9.0,1,9.0,-4.819999999999997,0.005791457976179,9.0,-0.1591,9.0,low,[],-0.3182,-2.8638,0.1,['Negative patient sentiment detected'],['Investigate patient complaints']
Aluminum hydroxide / magnesium trisilicate,-0.3251,6.0,2,3.0,-14.509999999999998,0.0051125415983763,6.0,-0.1083666666666666,6.0,low,[],-0.6502,-0.9753,0.5,['Negative patient sentiment detected'],['Investigate patient complaints']
Alupent,0.04685,9.5,2,6.5,67.685,0.0108714199960539,9.5,0.0156166666666666,13.0,low,[],0.0937,0.304525,0.2666666666666666,[],[]
Alvesco,0.2329714285714285,6.857142857142857,7,8.571428571428571,106.43999999999998,0.0135867351892165,6.857142857142857,0.0291214285714285,60.0,medium,[],1.6307999999999994,1.9968979591836729,0.7313432835820896,[],[]
Alyacen 1 / 35,-0.10724,3.6,5,1.6,25.476,0.0079141050950554,3.6,-0.0178733333333333,8.0,medium,"[('rash', 1), ('anxiety', 1), ('vomiting', 1)]",-0.5362,-0.171584,1.923076923076923,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
AmLactin,0.1406,9.0,1,58.0,148.06,0.0165027826241134,9.0,0.0703,58.0,low,[],0.1406,8.1548,0.0169491525423728,[],[]
Amantadine,0.0464923076923076,6.0,13,19.23076923076923,110.11076923076922,0.0138439225318278,6.0,0.0033208791208791,250.0,medium,"[('fatigue', 4), ('insomnia', 1), ('rash', 1)]",0.6043999999999987,0.8940828402366845,0.6425855513307985,['Multiple side effects reported'],['Review drug safety profile']
Amaryl,-0.0470142857142857,7.428571428571429,7,83.57142857142857,232.44142857142856,0.0224148500998136,7.428571428571429,-0.0058767857142857,585.0,medium,"[('rash', 1)]",-0.3290999999999999,-3.929051020408162,0.0827702702702702,"['Negative patient sentiment detected', 'High market demand']","['Investigate patient complaints', 'Increase production and distribution']"
Ambien,0.0193375634517766,7.233502538071066,197,28.31979695431472,1084.5733502538071,0.082118288456748,7.233502538071066,9.76644618776596e-05,5579.0,high,"[('insomnia', 60), ('anxiety', 11), ('pain', 11)]",3.8094999999999906,0.5476358705454907,6.7190096952908585,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Ambien CR,0.1165685714285714,7.0285714285714285,35,24.485714285714284,258.6282857142857,0.0242495958374263,7.0285714285714285,0.0032380158730158,856.9999999999999,high,"[('insomnia', 12), ('headache', 1), ('anxiety', 1)]",4.0798999999999985,2.8542647346938765,1.3733183856502242,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Amerge,0.4752222222222222,9.444444444444445,9,16.11111111111111,137.74444444444444,0.0157800375660328,9.444444444444445,0.0475222222222222,145.0,medium,"[('headache', 4), ('pain', 3), ('nausea', 3)]",4.277,7.656358024691357,0.525974025974026,['Multiple side effects reported'],['Review drug safety profile']
Amethia,0.0148666666666666,5.5,6,2.1666666666666665,70.82,0.0110910694124019,5.5,0.0021238095238095,13.0,medium,"[('pain', 2), ('nausea', 1), ('weight gain', 1)]",0.0891999999999996,0.0322111111111109,1.8947368421052633,['Multiple side effects reported'],['Review drug safety profile']
Amethia Lo,0.21845,2.0,2,1.5,39.845,0.0089208491025526,2.0,0.0728166666666666,3.0,low,[],0.4369,0.327675,0.8,['Underrated drug opportunity'],['Increase marketing efforts']
Amethyst,0.0941,1.0,1,2.0,27.41,0.0080496081161772,1.0,0.04705,2.0,low,[],0.0941,0.1882,0.3333333333333333,['Underrated drug opportunity'],['Increase marketing efforts']
Amevive,0.45,10.0,1,3.0,88.0,0.0122947622267106,10.0,0.225,3.0,low,"[('pain', 1), ('fever', 1)]",0.45,1.35,0.25,[],[]
Amikacin,-0.3714,1.0,1,5.0,1.8599999999999992,0.0062594828888438,1.0,-0.1857,5.0,low,[],-0.3714,-1.857,0.1666666666666666,['Negative patient sentiment detected'],['Investigate patient complaints']
Amiodarone,-0.2944235294117647,5.647058823529412,17,49.11764705882353,160.7929411764706,0.0173948984447847,5.647058823529412,-0.016356862745098,835.0,high,"[('pain', 4), ('rash', 1), ('insomnia', 1)]",-5.005199999999999,-14.461391003460207,0.3392018779342723,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Amitiza,-0.1661031914893617,5.957446808510638,94,33.808510638297875,551.0067021276595,0.0447346830839764,5.957446808510638,-0.0017484546472564,3178.0000000000005,high,"[('constipation', 41), ('nausea', 34), ('pain', 29)]",-15.6137,-5.615701516523314,2.700488997555012,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Amitriptyline,-0.1126489270386266,7.894849785407725,466,51.53218884120171,2449.799484978541,0.1777709594855365,7.894849785407725,-0.0002412182591833,24013.999999999996,high,"[('pain', 191), ('anxiety', 78), ('headache', 67)]",-52.49439999999999,-5.805045780913259,8.870751633986929,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Amitriptyline / chlordiazepoxide,-0.8397666666666667,10.0,3,29.666666666666668,-2.643333333333324,0.0059439630999166,10.0,-0.2099416666666666,89.0,medium,"[('anxiety', 3), ('dry mouth', 1)]",-2.5193,-24.91307777777778,0.0978260869565217,['Negative patient sentiment detected'],['Investigate patient complaints']
Amitriptyline / perphenazine,0.23585,9.5,2,32.5,127.585,0.0150682302159079,9.5,0.0786166666666666,65.0,low,"[('headache', 1), ('insomnia', 1), ('anxiety', 1)]",0.4717,7.665125,0.0597014925373134,['Multiple side effects reported'],['Review drug safety profile']
Amlodipine,-0.3476044642857143,5.276785714285714,112,62.25892857142857,698.7574107142857,0.0550866310603873,5.276785714285714,-0.0030761457016434,6973.0,high,"[('pain', 28), ('headache', 26), ('fatigue', 9)]",-38.9317,-21.64148151307398,1.7705010585744532,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Amlodipine / atorvastatin,0.0,9.0,1,23.0,89.0,0.0123648258363909,9.0,0.0,23.0,low,[],0.0,0.0,0.0416666666666666,[],[]
Amlodipine / benazepril,-0.4911363636363636,6.181818181818182,11,33.0,76.88636363636364,0.0115161007463992,6.181818181818182,-0.0409280303030303,363.0,medium,"[('pain', 2), ('weight loss', 1), ('dizziness', 1)]",-5.4025,-16.2075,0.3235294117647059,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
